"Hash","string"
"7bc35a62","Such power! Your reputation in the Colosseum was well-
deserved! As promised, we are comrades. To the city I go!"
"7cc35bd5","I'll join the Colosseum again, but not as a fighter... Until
next we meet!"
"75c350d0","MirageGaogamon joined the city!"
"e0ae763e","HUMAN...ARE YOU MASTER TO MACHINEDRAMON?"
"dfae744b","TELL ME, FOR WHAT PURPOSE DID YOU DESTROY THE DOMICILE
I WORKED SO HARD TO CREATE?"
"deae72d8","I KNOW THE TRUTH. A HUMAN MADE MACHINEDRAMON MALFUNCTION."
"e5ae7ddd","I DO NOT UNDERSTAND HOW HUMANS THINK, BUT I WILL MAKE YOU
SUFFER!"
"e4ae7c6a","I think you've got the wrong person?
(Best to just run away from this one...)"
"e3ae7af7","I...CAN'T TELL YOU HUMANS APART. ...ANYWAY! YOU WILL FIGHT
ME, AND YOU WILL PAY!"
"e2ae7904","RUNNING AWAY, ARE YOU? DON'T THINK YOU CAN GET AWAY WITHOUT
PUNISHMENT!"
"6500631d","A HUMAN... I CAN'T TELL YOU HUMANS APART..."
"62005e44","STILL, YOU WILL PAY FOR DESTROYING MY DOMICILE!"
"47927370","...I SEE. YOU HAVE NOTHING TO DO WITH MACHINEDRAMON."
"4a9277c9","MY DOMICILE? I DON'T CARE ABOUT THAT. I JUST WANTED TO
SAMPLE YOUR STRENGTH, THAT'S ALL."
"49927656","I'LL LEND YOU MY STRENGTH...AND IF I DO, YOU MUST TAKE CARE
OF THAT LYING HUMAN..."
"4c927b2f","GranKuwagamon joined the city!"
"a15e1008","Hmph... This feeling... It's here, too... That dark...
virus..."
"a15e1009","Oh? It's a human... How long have you been standing there?
Pardon me, there's something I must look into."
"a15e100a","I'm right in the middle of it, you see. This, too, is part
of an angel's mission... Now I must ask you to leave."
"a25e11fb","...What did you come to see me for?"
"a35e136e","Ikkakumon wants to eat your food!
Nothing, nothing at all!"
"a45e14c1","Ikkakumon said that? ...I see. ...It's true that I used to
work as a chef, but..."
"a55e16b4","But I quit when faced with my great mission as an angel...
Still, making food is also an important job..."
"a65e1827","Hunger has been a prevalent source of conflict since ancient
times...its satisfaction, the foundation of peace..."
"a75e199a","...Very well! I'll bring my cooking skills to your city!"
"a85e1b0d","This is the advent of my new holy mission! Do pass this news
on to Ikkakumon."
"995e0390","Seraphimon joined the city!"
"9a5e0503","I see..."
"a7605871","If you ever have something to talk about, do come back..."
"ca22934d","Oh, a human! A most fortuitous meeting, indeed."
"c7228ef4","I am Magnamon, of the Royal Knights!"
"c8229067","I was looking for you! Please give me your autograph!
Um, bye!"
"c5228bae","What?! My...autograph? I don't understand..."
"c6228d01","Were you summoned to save this world from peril? Or perhaps
you came to take it over?"
"c3228848","The Royal Knights are always summoned for such magnanimous
events..."
"c4228a3b","Ah, I get it. You were contracted to do something terrible
to me, weren't you! Harrumph! Unforgivable!　"
"c1228562","Bye...? I see, so you're not that human I've been hearing
about lately."
"d27700ee","Wow, how strong you are! My apologies, it appears I was in
error."
"d176ff7b","(You talked about ExVeemon.)"
"d076fd88","Hmm, ExVeemon, you say... Well...if you really need it,
I suppose I'll give you my autograph..."
"d777088d","?!"
"d677071a","...on one condition!"
"d57705a7","Tell this ExVeemon not to fawn over us Royal Knights.
If anything, aim to overthrow us!"
"d4770434","Er, I guess ""overthrow"" is a bit much. Still, one doesn't
get stronger through adoration alone...right?"
"cb76f5e9","You got Magnamon's Autograph!"
"ca76f476","I think I'll head to the city for my original goal. I assume
that's all right with you?"
"cd74ba58","I understood everything about you through our battle.
Royal Knight Magnamon will lend you strength!"
"ce74bbcb","Magnamon joined the city!"
"cf74bdbe","Now then, I suppose I'll go, too...is what I'd like to say."
"d074bf11","But the truth is, even using the armor of miracles, the seal
on my revival has yet to be lifted completely."
"d174c084","Unfortunately, it seems a powerful barrier has been erected,
one that even envelops dimensional power."
"d274c277","Once this world's purification function is reset... and the
dimensional power returns to normal...please return then?"
"d374c3ea","Until next time. I look forward to the day we meet again!"
"3f7c2993","Why hello there, stranger! It seems you've finally done it!"
"3e7c2820","As promised, I shall go to the city. The Royal Knight
Magnamon shall lend you his strength!"
"fc40135b","Oh, a human! A most fortuitous meeting, indeed."
"fd4014ce","I am Magnamon, of the Royal Knights!"
"fe4016a1","I was looking for you! Please give me your autograph!
Um, bye!"
"ff401814","What?! My...autograph? I don't understand..."
"401987","But still, before you ask for something, shouldn't you have
some space to hold it first?"
"1401b7a","""Don't underestimate the importance of an open inventory.""
That's what they teach us in the Royal Knights! ...Probably."
"2401ced","Bye...? I see, so you're not that human I've been hearing
about lately."
"68329e82","I finally found you, {0}! It is I, Leopardmon
of the Royal Knights!"
"67329d2f","Are you to become panacea or poison for this world?
This, I came to ascertain for myself!"
"66329bbc","You seem like an excellent Tamer...but that is why!
Exactly why! You could become a threat to all Digimon."
"653299c9","If you insist on living among us Digimon, then fight me.
Through battle, prove that you have what it takes!"
"64329856","Let's do it!
I don't think I can right now..."
"633296e3","Now I shall ascertain your true power!"
"62329570","If you fight with confusion in your heart, I cannot see your
true power... I'll wait for your challenge, Tamer!"
"f002e541","Oh {0}, has your uncertainty passed?
If so, I'll say it once more..."
"ed02e088","If you insist on living among us Digimon, then fight me.
Fight me, and prove you have what it takes!"
"d2df63d4","How wonderful, {0}! I acknowledge you..."
"d5df68ad","Surely you have what it takes to live alongside Digimon..."
"d4df673a","...and for me to offer my assistance! When next we meet,
this power is at your command."
"cfdf5f1b","Leopardmon joined the city!"
"3fabd9ec","Bored bored booored...maybe I should head back... Hmm, on
second thought..."
"3fabd9ed","Whoa! Who the heck're you?! D-Don't tell me you heard that
just now? It's nothing, nothing I tell ya!"
"3fabd9ee","Huh? You wanna know about Logic Volcano?"
"3fabd9ef","What ya see is what ya get--a blazing mountain with rivers
of flame. A bad place for Digimon that can't take the heat!"
"3fabd9e8","Not many people come around these parts, so the Taomon sect
has set up base further on in."
"3fabd9e9","I also hear there's plenty of Legendary Digimon lying in
wait, from warriors to dragons!"
"3fabd9ea","Listen, buddy, if you're having any doubts about your
strength, you'd better not venture too far in."
"40abdb5f","Wait, am I getting ahead of myself? You got something you
wanna say to me first?"
"41abdd32","Zudomon says sorry!
Nah, I got nothing to say to you..."
"42abdea5","Eh, my master said that?! ...Even though it was my bad...
Y'see, the other day he made me a fat stack of pancakes..."
"3babd3a0","I suggested using my tail instead of a griddle... ""Don't use
your work tools to cook, dummy!"" he says."
"3cabd513","I got pissed at the time, but my master was right, y'know?
A Digimon's only weapon in battle is its body."
"3dabd686","I wonder if he still thinks of me as his pupil? All right,
I'll go to the city and wait for him to show up!"
"3eabd879","Gumdramon joined the city!"
"47abe644","What'd you wanna talk about?! You just killin' time or what?"
"48abe837","Me?! Nah man, I ain't no slacker like you!"
"57ec2f07","Unngh... Where are all the tough guys...? Where you at?!"
"57ec2f06","Huh? Who're you? ...Oh, f-forget what you heard just now!"
"56ec2d94","Say, you got a bit of a reputation, yeah? Word on the street
is you're pretty strong!"
"59ec326d","Having trouble finding someone to help hone that strength?
I can help you out, if ya want!"
"58ec30fa","My special rubber armor gets harder with each fight, and
soon it'll look real nice!"
"53ec28db","That's why I wanna fight some more. All you can get
stronger, too, it's a win-win!"
"52ec2768","Cool! Let's throw down!
I'm not gonna fight now."
"55ec2c21","Yo, that's what I'm talking about! Let's get to it!"
"54ec2a4e","A'ight, I did just ask outta the blue kinda... Whenever
you're ready, you know where to find me!"
"92e6f10f","Good to go? I'm ready to take you on anytime!"
"93e6f2e2","All right, here I come!"
"ec3f6842","Oh wow, I can see it now! You're a tough bunch, that's for
sure."
"eb3f66ef","If I didn't have this special rubber armor I wouldn't be
able to move. Even my armor seems happy right now!"
"ea3f657c","Hey, wanna do this again sometime? I'll go to the city, so
let's make it a weekly thing! Later!"
"e93f6389","Arresterdramon joined the city!"
"613e23e","La la laaa...hmm, nope, that's not it..."
"613e23f","Laaa la la laaa...naw, still not right...hey pal, don't
interrupt the artistic process, all right?"
"713e391","Hey, you! Lately everyone and their granny-mon is talking
about some human, that you?!"
"413ded8","Hmm...say, are you the type that's into music? You give off
that vibe, y'know..."
"513e04b","I mean, everyone's got their tastes, but I get the feeling
you and I are on the same wavelength!"
"a13e86a","What's your key, F minor? ... No wait, E major...
...Maybe B flat minor?!"
"b13e9dd","Actually I used to be in a band! You can tell?
Sorry...I don't know the first thing about music."
"813e504","That's right! Boy, I knew it! How about we duel in a
harmonious duet?!"
"913e6f7","And here I thought you'd pick up what I was putting down..."
"a0369552","Oh hey, it's you again! I knew it, you've got a thing for
music, don't ya?"
"9f3693ff","We're on the same wavelength, I can tell... Ohhh, I see...
It was A major all along, right?!"
"a591c3df","Hahaha, what an awesome jam session! Our harmony shook me to
the Digi-bone!"
"a691c5b2","...Okay, I've decided! I'm gonna go to the city and set up
a place just for you!"
"a791c725","The Digital World will be groovin' to our tunes, man!"
"a091bc20","OmegaShoutmon joined the city!"
"b6b3dcf3","What do you want? This one does not know you."
"b7b3de66","Someone told you to come here? Hmph, no one comes to mind."
"b8b3dfd9","Give back the Myobrella you stole!
...Or maybe not."
"b9b3e14c","""Myobrella""? This one has not heard of such a thing."
"bab3e33f","Nor has this one met a Myotismon..."
"bbb3e492","...Oh! Uhhhh... Wait, forget this one said anything."
"bcb3e605","It was a slip of the tongue, this one knows not of such a Digimon!
If you would doubt this one, fight and find out for yourself!"
"bdb3e7f8","If you have no business for this one, be on your way."
"d98a95d8","Aaaaugh! This one was defeated so readily...!"
"dc8a9a91","Hmph... Very well, this one admits it. You have indeed found
your thief."
"db8a993e","You see, this one is actually a treasure hunter. Sometimes
such hunting includes pilfering a wealthy 'mon's treasure."
"de8a9df7","This one did not realize how much value the object in
question held to its original owner."
"dd8a9c04","Look, is it not simply a jet-black umbrella? As such, it
would fetch a paltry sum at the market."
"e08aa0dd","Well, one 'mon's trash is another 'mon's treasure..."
"df8a9f6a","Oh, it is to protect against the harmful rays of the sun?
But Myotismon looked fine to this one... perhaps it's for fashion?"
"d18a8960","At any rate, this one will return what was stolen."
"548785c2","You retrieved the Myobrella!"
"558787b5","Apologies, this one seeks no profit, but a treasure hunter's
skills dull without use..."
"528782fc","Hmm, perhaps this one can do something in Floatia...
Let us see what opportunities await."
"50877f96","Turuiemon joined the city!"
"55ba5545","What do you want? This one does not know you."
"52ba508c","Someone told you to come here? Hmph, no one comes to mind."
"53ba527f","Give back the Myobrella you stole!
I think I got the wrong person."
"50ba4da6","""Myobrella""? This one has not heard of such a thing."
"51ba4f19","But before that, one should not start such talk with a full
inventory, Tamer."
"4eba4a40","This one knows nothing of items stolen by nefarious Digimon.
That matter is left to you."
"4fba4c33","If you have no business for this one, be on your way."
"49c6270a","I can't make any headway in my training with all these
injuries...I'll just have to endure it for now..."
"49c6270b","Ow-ow-owww... *sigh*"
"49c62708","...Oh, who're you? Sorry, but I'm busy at the moment...
Please go away."
"4ac628fd","...Hmm? Hey, what's your deal?!"
"47c62424","(You talked about Angemon.)"
"48c62597","What, Angemon? That Digimon is still trying to capture me?!"
"45c620de","Don't think I'll be fooled by talk of you checking out my
wounds!"
"46c622b1","(Gotta fight, huh...)
(I'll retreat for now...)"
"43c61df8","If you won't skedaddle, I'll show you what I'm made of!"
"44c61f6b","Ow-ow-ow... You won't fool me!"
"531a961e","*tsk* You again?! You're a stubborn one, ain't ya?"
"521a94ab","If you're gonna be Angemon's lapdog, then come at me!"
"e51145cb","Ouchie-wah-wah... Aw man... Angemon's gonna dissect me
for sure..."
"e61147be","...Huh? I wont be dissected? But isn't that what medicine's
all about?"
"e7114911","It's not?! Boy, I must've checked out the wrong wiki...
Tell Angemon I said sorry, 'kay? Peace out!"
"e8114a84","Hackmon joined the city!"
"7b27bc00","I am Birdramon... I was commanded to guard this gate by Lord
Taomon."
"7e27c0d9","You... You are not from this world, are you? Begone at once,
interloper!"
